route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000004,OCESN6692F2464451:2023-10-12T00:48:35Z,6692,0,2113,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000009,OCESN6692F2696122:2023-10-12T00:48:35Z,6692,0,2114,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000028,OCESN6694F1458078:2023-10-12T00:48:35Z,6694,0,2115,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000471,OCESN6694F1710591:2023-10-10T00:42:10Z,6694,0,2116,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000001,OCESN6694F1783217:2023-10-09T00:43:50Z,6694,0,2117,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000006,OCESN6694F2400607:2023-10-12T00:48:35Z,6694,0,2118,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000070,OCESN6694F2408181:2023-10-09T00:43:50Z,6694,0,2119,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000009,OCESN6694F2695548:2023-10-12T00:48:35Z,6694,0,2120,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000522,OCESN6696F1812512:2023-10-12T00:48:35Z,6696,0,2121,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000523,OCESN6696F1968601:2023-10-13T00:46:55Z,6696,0,2122,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000001,OCESN6696F1968602:2023-10-09T00:43:50Z,6696,0,2123,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000006,OCESN6696F2330460:2023-10-12T00:48:35Z,6696,0,2124,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000005,OCESN6696F2543184:2023-08-29T11:49:37Z,6696,0,2125,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000052,OCESN6696F2660514:2023-10-10T00:42:10Z,6696,0,2126,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000070,OCESN6696F2664461:2023-10-09T00:43:50Z,6696,0,2127,
FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,000009,OCESN6696F2692104:2023-10-12T00:48:35Z,6696,0,2128,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000524,OCESN6700F2176818:2023-10-12T00:48:35Z,6700,0,2129,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000417,OCESN6700F2226783:2023-08-29T11:49:37Z,6700,0,2130,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000525,OCESN6700F2314768:2023-10-13T00:46:55Z,6700,0,2131,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000086,OCESN6700F2315238:2023-10-11T00:54:01Z,6700,0,2132,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000006,OCESN6700F2545661:2023-10-12T00:48:35Z,6700,0,2133,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6700F2587696:2023-10-12T00:48:35Z,6700,0,2134,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000526,OCESN6702F1811875:2023-10-13T00:46:55Z,6702,0,2135,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000417,OCESN6702F2079315:2023-10-07T00:44:23Z,6702,0,2136,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000006,OCESN6702F2695549:2023-10-12T00:48:35Z,6702,0,2137,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6702F2695550:2023-10-12T00:48:35Z,6702,0,2138,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000527,OCESN6703F1348736:2023-10-12T00:48:35Z,6703,1,2139,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000528,OCESN6703F1857311:2023-10-12T00:48:35Z,6703,1,2140,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000529,OCESN6703F2024072:2023-10-12T00:48:35Z,6703,1,2141,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000530,OCESN6703F2186002:2023-10-13T00:46:55Z,6703,1,2142,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000531,OCESN6703F2189698:2023-10-12T00:48:35Z,6703,1,2143,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000019,OCESN6703F2233365:2023-08-29T11:49:37Z,6703,1,2144,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000532,OCESN6703F2240215:2023-09-06T00:34:27Z,6703,1,2145,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6703F2695551:2023-10-12T00:48:35Z,6703,1,2146,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000006,OCESN6703F2695552:2023-10-12T00:48:35Z,6703,1,2147,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000533,OCESN6704F2132278:2023-10-09T00:43:50Z,6704,0,2148,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000444,OCESN6704F2203507:2023-08-29T11:49:37Z,6704,0,2149,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000534,OCESN6704F2206652:2023-10-13T00:46:55Z,6704,0,2150,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000355,OCESN6704F2219184:2023-10-02T00:28:07Z,6704,0,2151,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6704F2692160:2023-10-12T00:48:35Z,6704,0,2152,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000535,OCESN6705F2276025:2023-10-13T00:46:55Z,6705,1,2153,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000536,OCESN6705F2532101:2023-10-09T00:43:50Z,6705,1,2154,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6705F2532102:2023-10-12T00:48:35Z,6705,1,2155,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000537,OCESN6706F2157769:2023-10-13T00:46:55Z,6706,0,2156,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000538,OCESN6706F2157770:2023-10-13T00:46:55Z,6706,0,2157,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6706F2695553:2023-10-12T00:48:35Z,6706,0,2158,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000539,OCESN6708F1910383:2023-10-13T00:46:55Z,6708,0,2159,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000540,OCESN6708F2179072:2023-10-12T00:48:35Z,6708,0,2160,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6708F2530744:2023-10-12T00:48:35Z,6708,0,2161,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000541,OCESN6709F1858021:2023-09-17T00:47:16Z,6709,1,2162,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000542,OCESN6709F2276956:2023-10-12T00:48:35Z,6709,1,2163,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000543,OCESN6709F2283023:2023-10-13T00:46:55Z,6709,1,2164,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000544,OCESN6709F2283024:2023-10-11T00:54:01Z,6709,1,2165,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000237,OCESN6709F2283025:2023-08-29T11:49:37Z,6709,1,2166,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6709F2695555:2023-10-12T00:48:35Z,6709,1,2167,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000052,OCESN6711F2213438:2023-10-09T00:43:50Z,6711,1,2168,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000545,OCESN6711F2465630:2023-10-12T00:48:35Z,6711,1,2169,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6711F2696093:2023-10-12T00:48:35Z,6711,1,2170,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000546,OCESN6715F1638396:2023-10-13T00:46:55Z,6715,1,2171,
FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,000009,OCESN6715F2694413:2023-10-12T00:48:35Z,6715,1,2172,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000042,OCESN6741F2532502:2023-10-13T00:46:55Z,6741,1,2173,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6741F2695556:2023-10-12T00:48:35Z,6741,1,2174,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000547,OCESN6743F2129213:2023-10-13T00:46:55Z,6743,1,2175,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6743F2531944:2023-10-12T00:48:35Z,6743,1,2176,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000014,OCESN6745F1638400:2023-08-29T11:49:37Z,6745,1,2177,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000021,OCESN6745F2079319:2023-08-29T11:49:37Z,6745,1,2178,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000548,OCESN6745F2353561:2023-10-11T00:54:01Z,6745,1,2179,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000543,OCESN6745F2356983:2023-10-13T00:46:55Z,6745,1,2180,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000549,OCESN6745F2425994:2023-10-12T00:48:35Z,6745,1,2181,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000018,OCESN6745F2425995:2023-10-10T00:42:10Z,6745,1,2182,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6745F2695557:2023-10-12T00:48:35Z,6745,1,2183,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000417,OCESN6753F2057759:2023-09-26T00:38:18Z,6753,1,2184,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000014,OCESN6753F2113254:2023-10-03T00:24:35Z,6753,1,2185,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000030,OCESN6753F2129214:2023-10-12T00:48:35Z,6753,1,2186,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6753F2695558:2023-10-12T00:48:35Z,6753,1,2187,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000042,OCESN6760F2206176:2023-10-13T00:46:55Z,6760,0,2188,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6760F2695202:2023-10-12T00:48:35Z,6760,0,2189,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000524,OCESN6762F2203864:2023-10-12T00:48:35Z,6762,0,2190,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000525,OCESN6762F2286728:2023-10-12T00:48:35Z,6762,0,2191,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000086,OCESN6762F2603740:2023-10-10T00:42:10Z,6762,0,2192,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000006,OCESN6762F2695559:2023-10-12T00:48:35Z,6762,0,2193,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6762F2695560:2023-10-12T00:48:35Z,6762,0,2194,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000042,OCESN6766F2186013:2023-10-13T00:46:55Z,6766,0,2195,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000052,OCESN6766F2189704:2023-10-10T00:42:10Z,6766,0,2196,
FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,000009,OCESN6766F2530729:2023-10-12T00:48:35Z,6766,0,2197,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000550,OCESN6801F2171784:2023-10-13T00:46:55Z,6801,1,2198,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000083,OCESN6801F2239884:2023-08-29T11:49:37Z,6801,1,2199,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6801F2420378:2023-08-29T11:49:37Z,6801,1,2200,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000001,OCESN6801F2420379:2023-08-29T11:49:37Z,6801,1,2201,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000190,OCESN6801F2420380:2023-08-29T11:49:37Z,6801,1,2202,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000198,OCESN6801F2420847:2023-08-29T11:49:37Z,6801,1,2203,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000089,OCESN6801F2420905:2023-08-29T11:49:37Z,6801,1,2204,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000068,OCESN6801F2489783:2023-08-29T11:49:37Z,6801,1,2205,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000005,OCESN6801F2506538:2023-08-29T11:49:37Z,6801,1,2206,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6801F2695563:2023-10-12T00:48:35Z,6801,1,2207,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6801F2695564:2023-10-12T00:48:35Z,6801,1,2208,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000089,OCESN6805F1342792:2023-08-29T11:49:37Z,6805,,2209,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000021,OCESN6805F2179327:2023-08-29T11:49:37Z,6805,,2210,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000551,OCESN6805F2200583:2023-10-12T00:48:35Z,6805,,2211,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000060,OCESN6805F2203992:2023-08-29T11:49:37Z,6805,,2212,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000223,OCESN6805F2313026:2023-08-29T11:49:37Z,6805,,2213,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000005,OCESN6805F2347978:2023-08-29T11:49:37Z,6805,,2214,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000068,OCESN6805F2372385:2023-08-29T11:49:37Z,6805,,2215,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000151,OCESN6805F2376042:2023-08-29T11:49:37Z,6805,,2216,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000029,OCESN6805F2387104:2023-08-29T11:49:37Z,6805,,2217,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000070,OCESN6805F2387559:2023-08-29T11:49:37Z,6805,,2218,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000087,OCESN6805F2387727:2023-08-29T11:49:37Z,6805,,2219,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000186,OCESN6805F2420372:2023-08-29T11:49:37Z,6805,,2220,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6805F2695565:2023-10-12T00:48:35Z,6805,,2221,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6805F2695566:2023-10-12T00:48:35Z,6805,,2222,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000552,OCESN6813F2308099:2023-10-13T00:46:55Z,6813,,2223,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6813F2310077:2023-10-12T00:48:35Z,6813,,2224,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6813F2314080:2023-10-07T00:44:23Z,6813,,2225,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000029,OCESN6813F2348016:2023-08-29T11:49:37Z,6813,,2226,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000005,OCESN6813F2373102:2023-08-29T11:49:37Z,6813,,2227,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000198,OCESN6813F2399627:2023-08-29T11:49:37Z,6813,,2228,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000073,OCESN6813F2421008:2023-08-29T11:49:37Z,6813,,2229,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000001,OCESN6813F2421487:2023-08-29T11:49:37Z,6813,,2230,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6813F2695567:2023-10-12T00:48:35Z,6813,,2231,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000198,OCESN6821F1556209:2023-08-29T11:49:37Z,6821,1,2232,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000553,OCESN6821F2203503:2023-10-13T00:46:55Z,6821,1,2233,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000090,OCESN6821F2341635:2023-08-29T11:49:37Z,6821,1,2234,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000186,OCESN6821F2384707:2023-08-29T11:49:37Z,6821,1,2235,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000554,OCESN6821F2395372:2023-09-01T00:32:30Z,6821,1,2236,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000014,OCESN6821F2464857:2023-08-29T11:49:37Z,6821,1,2237,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000482,OCESN6821F2568372:2023-09-01T00:32:30Z,6821,1,2238,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000006,OCESN6821F2695711:2023-10-12T00:48:35Z,6821,1,2239,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000009,OCESN6821F2695712:2023-10-12T00:48:35Z,6821,1,2240,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000006,OCESN6823F1477363:2023-10-12T00:48:35Z,6823,1,2241,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000021,OCESN6823F1647432:2023-10-02T00:28:07Z,6823,1,2242,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000063,OCESN6823F1757221:2023-08-29T11:49:37Z,6823,1,2243,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000555,OCESN6823F1797902:2023-10-09T00:43:50Z,6823,1,2244,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000333,OCESN6823F2084987:2023-10-13T00:46:55Z,6823,1,2245,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000081,OCESN6823F2239419:2023-10-09T00:43:50Z,6823,1,2246,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000186,OCESN6823F2342445:2023-08-29T11:49:37Z,6823,1,2247,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000074,OCESN6823F2342946:2023-10-09T00:43:50Z,6823,1,2248,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000090,OCESN6823F2371009:2023-08-29T11:49:37Z,6823,1,2249,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000029,OCESN6823F2403222:2023-10-09T00:43:50Z,6823,1,2250,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000556,OCESN6823F2632293:2023-10-09T00:43:50Z,6823,1,2251,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000009,OCESN6823F2695582:2023-10-12T00:48:35Z,6823,1,2252,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000006,OCESN6825F2173249:2023-10-12T00:48:35Z,6825,1,2253,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000557,OCESN6825F2230452:2023-09-01T00:32:30Z,6825,1,2254,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000558,OCESN6825F2230453:2023-10-13T00:46:55Z,6825,1,2255,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000070,OCESN6825F2264551:2023-08-29T11:49:37Z,6825,1,2256,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000001,OCESN6825F2341624:2023-08-29T11:49:37Z,6825,1,2257,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000018,OCESN6825F2379995:2023-08-29T11:49:37Z,6825,1,2258,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000005,OCESN6825F2387099:2023-08-29T11:49:37Z,6825,1,2259,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000029,OCESN6825F2399591:2023-08-29T11:49:37Z,6825,1,2260,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000081,OCESN6825F2402247:2023-08-29T11:49:37Z,6825,1,2261,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000074,OCESN6825F2402422:2023-08-29T11:49:37Z,6825,1,2262,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000021,OCESN6825F2420370:2023-10-12T00:48:35Z,6825,1,2263,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000390,OCESN6825F2568368:2023-09-01T00:32:30Z,6825,1,2264,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000009,OCESN6825F2695586:2023-10-12T00:48:35Z,6825,1,2265,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000150,OCESN6850F1727105:2023-10-13T00:46:55Z,6850,0,2266,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000010,OCESN6850F1803248:2023-08-29T11:49:37Z,6850,0,2267,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000313,OCESN6850F1803249:2023-10-06T00:53:43Z,6850,0,2268,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6850F2173460:2023-10-12T00:48:35Z,6850,0,2269,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000001,OCESN6850F2261007:2023-08-29T11:49:37Z,6850,0,2270,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6850F2263550:2023-08-29T11:49:37Z,6850,0,2271,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000068,OCESN6850F2351438:2023-08-29T11:49:37Z,6850,0,2272,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000029,OCESN6850F2359250:2023-08-29T11:49:37Z,6850,0,2273,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000005,OCESN6850F2360107:2023-09-20T00:32:39Z,6850,0,2274,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000559,OCESN6850F2370263:2023-10-12T00:48:35Z,6850,0,2275,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000149,OCESN6850F2376504:2023-08-29T11:49:37Z,6850,0,2276,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000074,OCESN6850F2420667:2023-08-29T11:49:37Z,6850,0,2277,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6850F2695595:2023-10-12T00:48:35Z,6850,0,2278,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000271,OCESN6852F2085057:2023-08-29T11:49:37Z,6852,0,2279,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6852F2239417:2023-10-12T00:48:35Z,6852,0,2280,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000560,OCESN6852F2279204:2023-10-13T00:46:55Z,6852,0,2281,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000021,OCESN6852F2308075:2023-10-12T00:48:35Z,6852,0,2282,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000025,OCESN6852F2348156:2023-10-09T00:43:50Z,6852,0,2283,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000019,OCESN6852F2373083:2023-08-29T11:49:37Z,6852,0,2284,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000294,OCESN6852F2382557:2023-10-09T00:43:50Z,6852,0,2285,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000010,OCESN6852F2385007:2023-08-29T11:49:37Z,6852,0,2286,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000001,OCESN6852F2402444:2023-10-09T00:43:50Z,6852,0,2287,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000074,OCESN6852F2402812:2023-08-29T11:49:37Z,6852,0,2288,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6852F2436025:2023-10-09T00:43:50Z,6852,0,2289,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000081,OCESN6852F2490058:2023-08-29T11:49:37Z,6852,0,2290,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000095,OCESN6852F2512646:2023-08-29T11:49:37Z,6852,0,2291,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000068,OCESN6852F2619642:2023-10-09T00:43:50Z,6852,0,2292,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000245,OCESN6852F2660387:2023-10-09T00:43:50Z,6852,0,2293,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6852F2695601:2023-10-12T00:48:35Z,6852,0,2294,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000040,OCESN6864F2028313:2023-10-10T00:42:10Z,6864,,2295,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6864F2598330:2023-09-15T00:35:56Z,6864,,2296,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000561,OCESN6866F2129265:2023-10-13T00:46:55Z,6866,,2297,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000001,OCESN6866F2173539:2023-08-29T11:49:37Z,6866,,2298,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000009,OCESN6866F2309129:2023-10-12T00:48:35Z,6866,,2299,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000029,OCESN6866F2376997:2023-09-27T00:39:01Z,6866,,2300,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000005,OCESN6866F2380095:2023-08-29T11:49:37Z,6866,,2301,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000018,OCESN6866F2420848:2023-08-29T11:49:37Z,6866,,2302,
FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,000006,OCESN6866F2695602:2023-10-12T00:48:35Z,6866,,2303,
