trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8922F1962452:2023-10-13T00:46:55Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F1962452:2023-10-13T00:46:55Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F1962452:2023-10-13T00:46:55Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F1962452:2023-10-13T00:46:55Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F1965570:2023-10-09T00:43:50Z,14:03:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F1965570:2023-10-09T00:43:50Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,13:50:00,13:50:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F1978421:2023-10-09T00:43:50Z,13:58:00,14:02:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,14:55:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F1978421:2023-10-09T00:43:50Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,13:50:00,13:50:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2009567:2023-10-09T00:43:50Z,13:58:00,14:02:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,14:55:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2009567:2023-10-09T00:43:50Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,13:53:00,13:53:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2205792:2023-10-09T00:43:50Z,14:02:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2205792:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2225727:2023-10-09T00:43:50Z,13:50:00,13:50:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2225727:2023-10-09T00:43:50Z,13:58:00,14:02:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2225727:2023-10-09T00:43:50Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2225727:2023-10-09T00:43:50Z,14:55:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2225727:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2225727:2023-10-09T00:43:50Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8922F2227823:2023-10-09T00:43:50Z,14:24:00,14:24:00,StopPoint:OCETGV INOUI-87481705,0,,0,1,
OCESN8922F2227823:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,1,,0,0,
OCESN8922F2227823:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8922F2227823:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,3,,0,0,
OCESN8922F2227823:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8922F2228778:2023-10-09T00:43:50Z,14:24:00,14:24:00,StopPoint:OCETGV INOUI-87481705,0,,0,1,
OCESN8922F2228778:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,1,,0,0,
OCESN8922F2228778:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8922F2228778:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,3,,0,0,
OCESN8922F2228778:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2231466:2023-10-09T00:43:50Z,14:03:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2231466:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2404219:2023-10-09T00:43:50Z,14:03:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2404219:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2404220:2023-10-09T00:43:50Z,14:03:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2404220:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,13:50:00,13:50:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2404759:2023-10-09T00:43:50Z,13:58:00,14:02:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,14:55:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2404759:2023-10-09T00:43:50Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,13:53:00,13:53:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8922F2692791:2023-10-13T00:46:55Z,14:01:00,14:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,14:59:00,15:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,15:41:00,15:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN8922F2692791:2023-10-13T00:46:55Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F1912114:2023-10-09T00:43:50Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F1912114:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F1912115:2023-10-13T00:46:55Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F1912115:2023-10-13T00:46:55Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F1960372:2023-10-09T00:43:50Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F1960372:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F1987694:2023-10-09T00:43:50Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F1987694:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F2225801:2023-10-02T00:28:07Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F2225801:2023-10-02T00:28:07Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F2320398:2023-10-09T00:43:50Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F2320398:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F2668064:2023-10-09T00:43:50Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F2668064:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F2668065:2023-10-12T00:48:35Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F2668065:2023-10-12T00:48:35Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8926F2690405:2023-10-13T00:46:55Z,17:03:00,17:07:00,StopPoint:OCETGV INOUI-87481754,1,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,17:21:00,17:24:00,StopPoint:OCETGV INOUI-87481705,2,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,17:59:00,18:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87484006,4,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,19:04:00,19:07:00,StopPoint:OCETGV INOUI-87396408,5,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN8926F2690405:2023-10-13T00:46:55Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,17:51:00,17:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8927F2208390:2023-10-12T00:48:35Z,19:13:00,19:16:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,19:54:00,20:00:00,StopPoint:OCETGV INOUI-87481002,2,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,20:34:00,20:37:00,StopPoint:OCETGV INOUI-87481705,3,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87481747,4,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,20:53:00,20:56:00,StopPoint:OCETGV INOUI-87481754,5,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,20:59:00,21:01:00,StopPoint:OCETGV INOUI-87481762,6,,0,0,
OCESN8927F2208390:2023-10-12T00:48:35Z,21:08:00,21:08:00,StopPoint:OCETGV INOUI-87481788,7,,1,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,17:51:00,17:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8927F2690402:2023-10-12T00:48:35Z,19:13:00,19:16:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,19:54:00,20:00:00,StopPoint:OCETGV INOUI-87481002,2,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,20:34:00,20:37:00,StopPoint:OCETGV INOUI-87481705,3,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87481747,4,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,20:53:00,20:56:00,StopPoint:OCETGV INOUI-87481754,5,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,20:59:00,21:01:00,StopPoint:OCETGV INOUI-87481762,6,,0,0,
OCESN8927F2690402:2023-10-12T00:48:35Z,21:08:00,21:08:00,StopPoint:OCETGV INOUI-87481788,7,,1,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,18:48:00,18:48:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8930F1868617:2023-10-09T00:43:50Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87481762,1,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,19:00:00,19:04:00,StopPoint:OCETGV INOUI-87481754,2,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,19:08:00,19:11:00,StopPoint:OCETGV INOUI-87481747,3,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,19:21:00,19:24:00,StopPoint:OCETGV INOUI-87481705,4,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,19:59:00,20:05:00,StopPoint:OCETGV INOUI-87481002,5,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87396002,7,,0,0,
OCESN8930F1868617:2023-10-09T00:43:50Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,18:48:00,18:48:00,StopPoint:OCETGV INOUI-87481788,0,,0,1,
OCESN8930F2419874:2023-10-09T00:43:50Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87481762,1,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,19:00:00,19:04:00,StopPoint:OCETGV INOUI-87481754,2,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,19:08:00,19:11:00,StopPoint:OCETGV INOUI-87481747,3,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,19:21:00,19:24:00,StopPoint:OCETGV INOUI-87481705,4,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,19:59:00,20:05:00,StopPoint:OCETGV INOUI-87481002,5,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87396002,7,,0,0,
OCESN8930F2419874:2023-10-09T00:43:50Z,22:22:00,22:22:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8931F2124121:2023-10-12T00:48:35Z,19:54:00,19:56:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,20:16:00,20:19:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,20:59:00,21:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87481705,4,,0,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,21:55:00,21:59:00,StopPoint:OCETGV INOUI-87481754,5,,0,0,
OCESN8931F2124121:2023-10-12T00:48:35Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87481788,6,,1,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8931F2128488:2023-10-12T00:48:35Z,19:54:00,19:56:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,20:16:00,20:19:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,20:59:00,21:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87481705,4,,0,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,21:55:00,21:59:00,StopPoint:OCETGV INOUI-87481754,5,,0,0,
OCESN8931F2128488:2023-10-12T00:48:35Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87481788,6,,1,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8931F2205755:2023-08-29T11:49:37Z,19:54:00,19:56:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,20:16:00,20:19:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,20:59:00,21:05:00,StopPoint:OCETGV INOUI-87481002,3,,0,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87481705,4,,0,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,21:55:00,21:59:00,StopPoint:OCETGV INOUI-87481754,5,,0,0,
OCESN8931F2205755:2023-08-29T11:49:37Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87481788,6,,1,0,
OCESN8931F2691811:2023-10-12T00:48:35Z,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8931F2691811:2023-10-12T00:48:35Z,19:54:00,19:56:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
