service_id,date,exception_type
000449,20231112,1
000450,20231016,1
000450,20231020,1
000450,20231023,1
000450,20231027,1
000450,20231030,1
000450,20231103,1
000450,20231106,1
000450,20231110,1
000451,20231015,1
000451,20231101,1
000451,20231111,1
000451,20231112,1
000452,20231016,1
000452,20231020,1
000452,20231027,1
000452,20231030,1
000452,20231106,1
000452,20231110,1
000453,20231017,1
000453,20231018,1
000453,20231019,1
000453,20231024,1
000453,20231025,1
000453,20231026,1
000453,20231102,1
000453,20231107,1
000453,20231108,1
000453,20231109,1
000454,20231023,1
000454,20231103,1
000455,20231015,1
000455,20231101,1
000455,20231112,1
000456,20231021,1
000456,20231028,1
000456,20231104,1
000456,20231105,1
000457,20231016,1
000457,20231017,1
000457,20231018,1
000457,20231019,1
000457,20231020,1
000457,20231026,1
000457,20231027,1
000457,20231030,1
000457,20231031,1
000457,20231106,1
000457,20231107,1
000457,20231108,1
000457,20231109,1
000457,20231110,1
000458,20231023,1
000458,20231024,1
000458,20231025,1
000458,20231102,1
000458,20231103,1
000459,20231016,1
000459,20231030,1
000459,20231106,1
000459,20231107,1
000459,20231108,1
000459,20231109,1
000459,20231110,1
000460,20231024,1
000460,20231025,1
000460,20231026,1
000460,20231027,1
000460,20231102,1
000461,20231016,1
000461,20231017,1
000461,20231018,1
000461,20231019,1
000461,20231020,1
000461,20231024,1
000461,20231025,1
000461,20231026,1
000461,20231027,1
000461,20231030,1
000461,20231031,1
000461,20231102,1
000461,20231106,1
000461,20231107,1
000461,20231108,1
000461,20231109,1
000461,20231110,1
000462,20231024,1
000462,20231026,1
000462,20231027,1
000463,20231028,1
000463,20231111,1
000464,20231015,1
000464,20231029,1
000464,20231101,1
000464,20231105,1
000464,20231112,1
000465,20231016,1
000465,20231017,1
000465,20231018,1
000465,20231019,1
000465,20231020,1
000465,20231031,1
000465,20231102,1
000465,20231106,1
000465,20231107,1
000465,20231108,1
000465,20231109,1
000465,20231110,1
000466,20231015,1
000466,20231021,1
000466,20231022,1
000466,20231028,1
000466,20231029,1
000466,20231104,1
000466,20231105,1
000466,20231111,1
000466,20231112,1
000467,20231016,1
000467,20231017,1
000467,20231018,1
000467,20231019,1
000467,20231020,1
000467,20231023,1
000467,20231024,1
000467,20231025,1
000467,20231026,1
000467,20231027,1
000467,20231030,1
000467,20231031,1
000467,20231102,1
000467,20231103,1
000467,20231106,1
000467,20231107,1
000467,20231108,1
000467,20231109,1
000467,20231110,1
000468,20231030,1
000468,20231102,1
000468,20231103,1
000469,20231015,1
000469,20231022,1
000469,20231029,1
000469,20231101,1
000469,20231104,1
000469,20231105,1
000469,20231111,1
000469,20231112,1
000470,20231016,1
000470,20231023,1
000470,20231024,1
000470,20231025,1
000470,20231026,1
000470,20231027,1
000470,20231031,1
000470,20231106,1
000470,20231107,1
000470,20231108,1
000470,20231109,1
000470,20231110,1
000471,20231015,1
000471,20231022,1
000471,20231028,1
000471,20231029,1
000471,20231105,1
000471,20231112,1
000472,20231101,1
000472,20231111,1
000473,20231016,1
000473,20231017,1
000473,20231018,1
000473,20231019,1
000473,20231020,1
000473,20231023,1
000473,20231024,1
000473,20231025,1
000473,20231026,1
000473,20231027,1
000473,20231030,1
000473,20231031,1
000473,20231102,1
000473,20231106,1
000473,20231107,1
000473,20231108,1
000473,20231109,1
000473,20231110,1
000474,20231015,1
000474,20231112,1
000475,20231016,1
000475,20231017,1
000475,20231018,1
000475,20231019,1
000475,20231024,1
000475,20231025,1
000475,20231026,1
000475,20231030,1
000475,20231031,1
000475,20231102,1
000475,20231106,1
000475,20231107,1
000475,20231108,1
000475,20231109,1
000476,20231022,1
000476,20231028,1
000476,20231029,1
000476,20231101,1
000476,20231105,1
000477,20231016,1
000477,20231024,1
000477,20231026,1
000477,20231031,1
000477,20231102,1
000477,20231106,1
000477,20231107,1
000477,20231108,1
000477,20231109,1
000477,20231110,1
000478,20231023,1
000478,20231025,1
000478,20231027,1
000478,20231030,1
000478,20231103,1
000479,20231019,1
000479,20231020,1
000480,20231026,1
000480,20231027,1
000480,20231109,1
000480,20231110,1
000481,20231016,1
000481,20231030,1
000481,20231031,1
000481,20231106,1
000481,20231107,1
000481,20231108,1
000482,20231102,1
000482,20231103,1
000483,20231017,1
000483,20231018,1
000483,20231019,1
000483,20231020,1
000483,20231024,1
000483,20231025,1
000483,20231026,1
000483,20231027,1
000483,20231102,1
000483,20231107,1
000483,20231108,1
000483,20231109,1
000483,20231110,1
000484,20231022,1
000484,20231028,1
000484,20231029,1
000484,20231105,1
000485,20231016,1
000485,20231030,1
000485,20231106,1
000486,20231031,1
000486,20231103,1
000487,20231021,1
000487,20231022,1
000487,20231028,1
000487,20231029,1
000487,20231101,1
000487,20231105,1
000488,20231017,1
000488,20231018,1
000488,20231019,1
000488,20231020,1
000488,20231024,1
000488,20231025,1
000488,20231026,1
000488,20231027,1
000488,20231031,1
000488,20231107,1
000488,20231108,1
000488,20231109,1
000488,20231110,1
000489,20231016,1
000489,20231024,1
000489,20231025,1
000489,20231026,1
000489,20231027,1
000489,20231030,1
000489,20231102,1
000489,20231106,1
000489,20231107,1
000489,20231108,1
000489,20231109,1
000489,20231110,1
000490,20231015,1
000490,20231022,1
000490,20231028,1
000490,20231029,1
000490,20231101,1
000490,20231105,1
000490,20231112,1
000491,20231021,1
000491,20231104,1
000491,20231111,1
000492,20231015,1
000492,20231028,1
000492,20231029,1
000492,20231101,1
000492,20231105,1
000492,20231112,1
000493,20231016,1
000493,20231024,1
000493,20231026,1
000493,20231027,1
000493,20231031,1
000493,20231102,1
000493,20231106,1
000493,20231107,1
000493,20231108,1
000493,20231109,1
000494,20231023,1
000494,20231025,1
000494,20231030,1
000494,20231103,1
000494,20231110,1
000495,20231021,1
000495,20231101,1
000495,20231104,1
000495,20231111,1
000496,20231016,1
000496,20231019,1
000496,20231020,1
000496,20231023,1
000496,20231026,1
000496,20231027,1
000496,20231030,1
000496,20231102,1
000496,20231103,1
000496,20231106,1
000496,20231109,1
000497,20231017,1
000497,20231018,1
000497,20231024,1
000497,20231025,1
000497,20231031,1
000497,20231107,1
000497,20231108,1
000498,20231015,1
000498,20231020,1
000498,20231022,1
000498,20231027,1
000498,20231029,1
000498,20231101,1
000498,20231103,1
000498,20231104,1
000498,20231105,1
000498,20231110,1
000498,20231111,1
000498,20231112,1
000499,20231015,1
000499,20231022,1
000499,20231027,1
000499,20231103,1
000499,20231110,1
000499,20231112,1
000500,20231016,1
000500,20231023,1
000500,20231024,1
000500,20231025,1
000501,20231102,1
000501,20231109,1
000502,20231029,1
000502,20231101,1
000502,20231105,1
000503,20231030,1
000503,20231031,1
000503,20231106,1
000503,20231107,1
000503,20231108,1
000504,20231021,1
000504,20231027,1
000504,20231101,1
000504,20231103,1
000504,20231104,1
000504,20231110,1
000504,20231111,1
000505,20231016,1
000505,20231023,1
000505,20231024,1
000505,20231025,1
000505,20231026,1
000505,20231030,1
000505,20231031,1
000505,20231102,1
000505,20231106,1
000505,20231107,1
000505,20231108,1
000505,20231109,1
000506,20231017,1
000506,20231018,1
000506,20231019,1
000506,20231020,1
000506,20231024,1
000506,20231025,1
000506,20231026,1
000506,20231027,1
000506,20231031,1
000506,20231102,1
000506,20231103,1
000506,20231107,1
000506,20231108,1
000506,20231109,1
000506,20231110,1
000507,20231015,1
000507,20231022,1
000507,20231029,1
000507,20231101,1
000507,20231105,1
000507,20231112,1
000508,20231016,1
000508,20231017,1
000508,20231018,1
000508,20231019,1
000508,20231020,1
000508,20231023,1
000508,20231024,1
000508,20231025,1
000508,20231026,1
000508,20231027,1
000508,20231030,1
000508,20231031,1
000508,20231102,1
000508,20231103,1
000508,20231106,1
000508,20231107,1
000508,20231108,1
000508,20231109,1
000509,20231021,1
000509,20231022,1
000509,20231029,1
000509,20231105,1
000510,20231015,1
000510,20231022,1
000510,20231027,1
000510,20231029,1
000510,20231112,1
000511,20231016,1
000511,20231017,1
000511,20231018,1
000511,20231019,1
000511,20231020,1
000511,20231030,1
000511,20231031,1
000511,20231102,1
000511,20231106,1
000511,20231107,1
000511,20231108,1
000511,20231109,1
000511,20231110,1
000512,20231023,1
000512,20231024,1
000512,20231025,1
000512,20231026,1
000512,20231027,1
000513,20231015,1
000513,20231022,1
000513,20231029,1
000513,20231101,1
000513,20231105,1
000513,20231111,1
000513,20231112,1
000514,20231015,1
000514,20231021,1
000514,20231022,1
000514,20231028,1
000514,20231029,1
000514,20231101,1
000514,20231105,1
000514,20231112,1
000515,20231016,1
000515,20231017,1
000515,20231018,1
000515,20231019,1
000515,20231020,1
000515,20231023,1
000515,20231024,1
000515,20231025,1
000515,20231026,1
000515,20231027,1
000515,20231030,1
000515,20231031,1
000515,20231106,1
000515,20231107,1
000515,20231108,1
000515,20231109,1
000515,20231110,1
000516,20231028,1
000516,20231101,1
000517,20231015,1
000517,20231029,1
000517,20231105,1
000517,20231112,1
000518,20231016,1
000518,20231023,1
000518,20231024,1
000518,20231025,1
000518,20231026,1
000518,20231030,1
000518,20231031,1
000518,20231106,1
000518,20231107,1
000518,20231108,1
000518,20231109,1
000519,20231017,1
000519,20231018,1
000519,20231019,1
000519,20231027,1
000519,20231110,1
000520,20231016,1
000520,20231017,1
000520,20231018,1
000520,20231024,1
000520,20231025,1
000520,20231030,1
000520,20231031,1
000520,20231106,1
000520,20231107,1
000520,20231108,1
000521,20231021,1
000521,20231029,1
000521,20231111,1
000521,20231112,1
000522,20231020,1
000522,20231023,1
000522,20231024,1
000522,20231025,1
000522,20231026,1
000522,20231027,1
000522,20231028,1
000522,20231030,1
000522,20231031,1
000522,20231102,1
000523,20231016,1
000523,20231017,1
000523,20231018,1
000523,20231019,1
000523,20231101,1
000523,20231106,1
000523,20231107,1
000523,20231108,1
000523,20231109,1
000523,20231110,1
000524,20231020,1
000524,20231021,1
000524,20231027,1
000524,20231028,1
000524,20231103,1
000524,20231104,1
000524,20231110,1
000524,20231111,1
000525,20231017,1
000525,20231018,1
000525,20231019,1
000525,20231023,1
000525,20231024,1
000525,20231025,1
000525,20231026,1
000525,20231030,1
000525,20231031,1
000525,20231101,1
000525,20231102,1
000525,20231106,1
000525,20231107,1
000525,20231108,1
000525,20231109,1
000526,20231016,1
000526,20231017,1
000526,20231018,1
000526,20231019,1
000526,20231020,1
000526,20231021,1
000526,20231023,1
000526,20231024,1
000526,20231025,1
000526,20231026,1
000526,20231027,1
000526,20231028,1
000526,20231030,1
000526,20231031,1
000526,20231101,1
000526,20231102,1
000526,20231103,1
000526,20231104,1
000526,20231106,1
000526,20231107,1
000526,20231108,1
000526,20231109,1
000526,20231110,1
000526,20231111,1
000527,20231017,1
000527,20231020,1
000527,20231031,1
000527,20231103,1
000528,20231027,1
000528,20231107,1
000528,20231110,1
000529,20231024,1
000529,20231025,1
000529,20231026,1
000529,20231108,1
000529,20231109,1
000530,20231016,1
000530,20231018,1
000530,20231019,1
000530,20231030,1
000530,20231102,1
000531,20231028,1
000531,20231029,1
000531,20231104,1
000531,20231111,1
000531,20231112,1
000532,20231021,1
000532,20231105,1
000533,20231015,1
000533,20231028,1
000533,20231101,1
000533,20231111,1
000533,20231112,1
000534,20231016,1
000534,20231017,1
000534,20231018,1
000534,20231019,1
000534,20231020,1
000534,20231024,1
000534,20231026,1
000534,20231027,1
000534,20231030,1
000534,20231102,1
000534,20231106,1
000534,20231107,1
000534,20231108,1
000534,20231109,1
000534,20231110,1
000535,20231015,1
000535,20231016,1
000535,20231017,1
000535,20231018,1
000535,20231019,1
000535,20231020,1
000535,20231022,1
000535,20231023,1
000535,20231024,1
000535,20231025,1
000535,20231026,1
000535,20231027,1
000535,20231029,1
000535,20231101,1
000535,20231102,1
000535,20231103,1
000535,20231105,1
000535,20231106,1
000535,20231107,1
000535,20231108,1
000535,20231109,1
000535,20231110,1
000535,20231111,1
000535,20231112,1
000536,20231028,1
000536,20231030,1
000536,20231031,1
000536,20231104,1
000537,20231015,1
000537,20231016,1
000537,20231017,1
000537,20231018,1
000537,20231019,1
000537,20231020,1
000537,20231022,1
000537,20231023,1
000537,20231024,1
000537,20231025,1
000537,20231026,1
000537,20231027,1
000537,20231029,1
000537,20231101,1
000537,20231102,1
000537,20231103,1
000537,20231106,1
000537,20231107,1
000537,20231108,1
000537,20231109,1
000537,20231110,1
000538,20231030,1
000538,20231031,1
000538,20231105,1
000538,20231112,1
000539,20231016,1
000539,20231017,1
000539,20231018,1
000539,20231019,1
000539,20231022,1
000539,20231023,1
000539,20231024,1
000539,20231025,1
000539,20231026,1
000539,20231027,1
000539,20231029,1
000539,20231030,1
000539,20231031,1
000539,20231101,1
000539,20231102,1
000539,20231103,1
000539,20231105,1
000539,20231106,1
000539,20231107,1
000539,20231108,1
000539,20231109,1
000539,20231111,1
000540,20231015,1
000540,20231020,1
000540,20231028,1
000540,20231104,1
000540,20231110,1
000540,20231112,1
000541,20231027,1
000541,20231028,1
000541,20231105,1
000541,20231111,1
000542,20231015,1
000542,20231020,1
000542,20231022,1
000542,20231029,1
000542,20231103,1
000542,20231104,1
000542,20231110,1
000542,20231112,1
000543,20231016,1
000543,20231017,1
000543,20231018,1
000543,20231024,1
000543,20231107,1
000544,20231019,1
000544,20231026,1
000544,20231030,1
000544,20231031,1
000544,20231101,1
000544,20231102,1
000544,20231106,1
000544,20231108,1
000544,20231109,1
000545,20231016,1
000545,20231017,1
000545,20231018,1
000545,20231019,1
000545,20231020,1
000545,20231023,1
000545,20231024,1
000545,20231025,1
000545,20231026,1
000545,20231027,1
000545,20231028,1
000545,20231030,1
000545,20231031,1
000545,20231101,1
000545,20231102,1
000545,20231103,1
000545,20231104,1
000545,20231106,1
000545,20231107,1
000545,20231108,1
000545,20231109,1
000545,20231110,1
000545,20231111,1
000546,20231015,1
000546,20231022,1
000546,20231023,1
000546,20231024,1
000546,20231025,1
000546,20231026,1
000546,20231027,1
000546,20231029,1
000546,20231030,1
000546,20231031,1
000546,20231101,1
000546,20231102,1
000546,20231103,1
000546,20231105,1
000546,20231106,1
000546,20231107,1
000546,20231108,1
000546,20231109,1
000546,20231110,1
000546,20231112,1
000547,20231015,1
000547,20231016,1
000547,20231017,1
000547,20231018,1
000547,20231019,1
000547,20231020,1
000547,20231022,1
000547,20231023,1
000547,20231024,1
000547,20231025,1
000547,20231026,1
000547,20231027,1
000547,20231029,1
000547,20231030,1
000547,20231031,1
000547,20231101,1
000547,20231102,1
000547,20231103,1
000547,20231105,1
000547,20231106,1
000547,20231107,1
000547,20231108,1
000547,20231109,1
000547,20231110,1
000547,20231112,1
000548,20231019,1
000548,20231023,1
000548,20231025,1
000548,20231026,1
000548,20231030,1
000548,20231031,1
000548,20231101,1
000548,20231102,1
000548,20231106,1
000548,20231108,1
000548,20231109,1
000549,20231020,1
000549,20231027,1
000549,20231029,1
000549,20231103,1
000549,20231105,1
000549,20231110,1
000550,20231015,1
000550,20231016,1
000550,20231017,1
000550,20231018,1
000550,20231019,1
000550,20231020,1
000550,20231021,1
000550,20231022,1
000550,20231023,1
000550,20231028,1
000550,20231029,1
000551,20231016,1
000551,20231017,1
000551,20231018,1
000551,20231019,1
000551,20231020,1
000551,20231023,1
000551,20231028,1
000552,20231015,1
000552,20231016,1
000552,20231017,1
000552,20231018,1
000552,20231019,1
000552,20231020,1
000552,20231021,1
000552,20231022,1
000552,20231023,1
000552,20231028,1
000552,20231029,1
000552,20231030,1
000552,20231105,1
000552,20231106,1
000553,20231015,1
000553,20231016,1
000553,20231017,1
000553,20231018,1
000553,20231019,1
000553,20231020,1
000553,20231021,1
000553,20231023,1
000553,20231028,1
000553,20231029,1
000553,20231030,1
000553,20231106,1
000554,20231024,1
000554,20231025,1
000554,20231026,1
000554,20231027,1
000554,20231031,1
000554,20231101,1
000555,20231024,1
000555,20231025,1
000555,20231027,1
000555,20231031,1
000555,20231101,1
000556,20231026,1
000556,20231102,1
000557,20231024,1
000557,20231025,1
000557,20231026,1
000557,20231027,1
000557,20231031,1
000558,20231016,1
000558,20231017,1
000558,20231018,1
000558,20231019,1
000558,20231020,1
000558,20231022,1
000558,20231023,1
000558,20231028,1
000558,20231029,1
000558,20231030,1
000558,20231105,1
000558,20231106,1
000559,20231015,1
000559,20231021,1
000559,20231022,1
000559,20231028,1
000560,20231023,1
000560,20231024,1
000560,20231025,1
000560,20231026,1
000560,20231106,1
000561,20231015,1
000561,20231016,1
000561,20231017,1
000561,20231018,1
000561,20231019,1
000561,20231020,1
000561,20231021,1
000561,20231022,1
000561,20231023,1
000561,20231024,1
000561,20231025,1
000561,20231026,1
000561,20231027,1
000561,20231028,1
000561,20231029,1
000561,20231030,1
000561,20231031,1
000561,20231101,1
000561,20231102,1
000561,20231105,1
000561,20231106,1
000561,20231107,1
000561,20231108,1
000561,20231109,1
000561,20231110,1
000562,20231015,1
000562,20231016,1
000562,20231017,1
000562,20231018,1
000562,20231019,1
000562,20231020,1
000562,20231023,1
000562,20231028,1
000562,20231029,1
000562,20231030,1
000562,20231106,1
000563,20231015,1
000563,20231021,1
000563,20231022,1
000563,20231028,1
000563,20231029,1
000563,20231105,1
000564,20231020,1
000564,20231021,1
000564,20231028,1
000565,20231024,1
000565,20231025,1
000565,20231026,1
000565,20231031,1
000566,20231016,1
000566,20231023,1
000566,20231024,1
000566,20231025,1
000566,20231026,1
000566,20231027,1
000566,20231030,1
000566,20231031,1
000566,20231101,1
000566,20231102,1
000566,20231103,1
000566,20231106,1
000567,20231015,1
000567,20231016,1
000567,20231017,1
000567,20231018,1
000567,20231019,1
000567,20231020,1
000567,20231021,1
000567,20231022,1
000567,20231023,1
000567,20231024,1
000567,20231025,1
000567,20231026,1
000567,20231027,1
000567,20231028,1
000567,20231029,1
000567,20231030,1
000567,20231031,1
000567,20231101,1
000567,20231102,1
000567,20231103,1
000567,20231104,1
000567,20231105,1
000567,20231106,1
000567,20231112,1
000568,20231015,1
000568,20231016,1
000568,20231017,1
000568,20231018,1
000568,20231019,1
000568,20231020,1
000568,20231021,1
000568,20231022,1
000568,20231023,1
000568,20231024,1
000568,20231025,1
000568,20231026,1
000568,20231027,1
000568,20231028,1
000568,20231029,1
000568,20231030,1
000568,20231031,1
000568,20231101,1
000568,20231102,1
000568,20231103,1
000568,20231104,1
000568,20231105,1
000568,20231106,1
000568,20231107,1
000568,20231108,1
000568,20231109,1
000568,20231110,1
000568,20231111,1
000568,20231112,1
000569,20231015,1
000569,20231022,1
000569,20231023,1
000569,20231026,1
000569,20231027,1
000569,20231029,1
000569,20231030,1
000569,20231102,1
000569,20231103,1
000569,20231106,1
000569,20231109,1
000569,20231110,1
000569,20231112,1
000570,20231015,1
000570,20231023,1
000570,20231026,1
000570,20231028,1
000570,20231029,1
000570,20231030,1
000570,20231102,1
000570,20231103,1
000570,20231104,1
000570,20231106,1
000570,20231109,1
000570,20231110,1
000570,20231111,1
000570,20231112,1
000571,20231021,1
000571,20231022,1
000571,20231027,1
000571,20231105,1
000572,20231015,1
000572,20231016,1
000572,20231017,1
000572,20231018,1
000572,20231019,1
000572,20231020,1
000572,20231023,1
000572,20231030,1
000572,20231105,1
000572,20231106,1
000572,20231112,1
000573,20231021,1
000573,20231022,1
000573,20231028,1
000573,20231029,1
000573,20231104,1
000574,20231015,1
000574,20231016,1
000574,20231023,1
000574,20231028,1
000574,20231029,1
000574,20231030,1
000574,20231104,1
000574,20231105,1
000574,20231106,1
000574,20231112,1
000575,20231024,1
000575,20231025,1
000575,20231026,1
000575,20231031,1
000575,20231101,1
000575,20231102,1
000575,20231103,1
000575,20231107,1
000575,20231108,1
000575,20231109,1
000575,20231110,1
000575,20231111,1
000576,20231015,1
000576,20231016,1
000576,20231017,1
000576,20231018,1
000576,20231019,1
000576,20231020,1
000576,20231023,1
000576,20231024,1
000576,20231025,1
000576,20231026,1
000576,20231027,1
000576,20231030,1
000576,20231031,1
000576,20231101,1
000576,20231102,1
000576,20231105,1
000576,20231106,1
000576,20231107,1
000576,20231108,1
000576,20231109,1
000576,20231110,1
000576,20231111,1
000576,20231112,1
000577,20231021,1
000577,20231022,1
000577,20231028,1
000577,20231029,1
000577,20231103,1
000577,20231104,1
000578,20231015,1
000578,20231016,1
000578,20231017,1
000578,20231018,1
000578,20231019,1
000578,20231020,1
000578,20231021,1
000578,20231022,1
000578,20231023,1
000578,20231028,1
000578,20231029,1
000578,20231030,1
000578,20231104,1
000578,20231105,1
000578,20231106,1
000578,20231107,1
000578,20231108,1
000578,20231109,1
000578,20231110,1
000578,20231111,1
000578,20231112,1
000579,20231015,1
000579,20231016,1
000579,20231017,1
000579,20231018,1
000579,20231019,1
000579,20231022,1
000579,20231023,1
000579,20231024,1
000579,20231025,1
000579,20231026,1
000579,20231029,1
000579,20231030,1
000579,20231031,1
000579,20231101,1
000579,20231102,1
000579,20231105,1
000579,20231106,1
000579,20231107,1
000579,20231108,1
000579,20231109,1
000579,20231112,1
000580,20231015,1
000580,20231020,1
000580,20231022,1
000580,20231027,1
000580,20231029,1
000580,20231103,1
000580,20231105,1
000580,20231110,1
000581,20231021,1
000581,20231028,1
000581,20231103,1
000582,20231030,1
000582,20231031,1
000582,20231101,1
000582,20231102,1
000582,20231104,1
000582,20231106,1
000582,20231107,1
000582,20231108,1
000582,20231109,1
000582,20231110,1
000582,20231111,1
000583,20231016,1
000583,20231023,1
000583,20231024,1
000583,20231025,1
000583,20231026,1
000583,20231027,1
000584,20231015,1
000584,20231016,1
000584,20231023,1
000584,20231024,1
000584,20231026,1
000584,20231027,1
000584,20231101,1
000584,20231102,1
000584,20231106,1
000584,20231107,1
000584,20231108,1
000584,20231109,1
000584,20231110,1
000584,20231111,1
000584,20231112,1
000585,20231021,1
000585,20231022,1
000585,20231025,1
000585,20231028,1
000585,20231029,1
000585,20231030,1
000585,20231031,1
000585,20231103,1
000585,20231104,1
000585,20231105,1
000586,20231015,1
000586,20231029,1
000586,20231030,1
000586,20231031,1
000586,20231101,1
000586,20231102,1
000586,20231111,1
000586,20231112,1
000587,20231022,1
000587,20231103,1
000587,20231105,1
000588,20231016,1
000588,20231023,1
000588,20231024,1
000588,20231025,1
000588,20231026,1
000588,20231027,1
000588,20231028,1
000588,20231106,1
000588,20231107,1
000588,20231108,1
000588,20231109,1
000588,20231110,1
000589,20231105,1
000589,20231106,1
000589,20231107,1
000589,20231108,1
000589,20231109,1
000589,20231110,1
000589,20231111,1
000590,20231016,1
000590,20231023,1
000590,20231024,1
000590,20231025,1
000590,20231026,1
000590,20231027,1
000590,20231030,1
000590,20231031,1
000590,20231101,1
000590,20231102,1
000591,20231015,1
000591,20231021,1
000591,20231022,1
000591,20231028,1
000591,20231029,1
000591,20231103,1
000592,20231017,1
000592,20231018,1
000592,20231019,1
000592,20231030,1
000592,20231106,1
000592,20231107,1
000592,20231108,1
000592,20231109,1
000593,20231016,1
000593,20231023,1
000594,20231015,1
000594,20231021,1
000594,20231022,1
000594,20231027,1
000594,20231028,1
000594,20231029,1
000594,20231103,1
000594,20231104,1
000594,20231105,1
000594,20231111,1
000594,20231112,1
000595,20231016,1
000595,20231023,1
000595,20231024,1
000595,20231025,1
000595,20231026,1
000595,20231027,1
000595,20231030,1
000595,20231031,1
000595,20231101,1
000595,20231102,1
000595,20231103,1
000595,20231106,1
000595,20231107,1
000595,20231108,1
000595,20231109,1
000595,20231110,1
000596,20231030,1
000596,20231031,1
000596,20231101,1
000596,20231102,1
000597,20231015,1
000597,20231016,1
000597,20231023,1
000597,20231024,1
000597,20231025,1
000597,20231026,1
000597,20231027,1
000598,20231021,1
000598,20231022,1
000598,20231028,1
000598,20231029,1
000598,20231103,1
000599,20231104,1
000599,20231105,1
000599,20231106,1
000599,20231107,1
000599,20231108,1
000599,20231109,1
000599,20231110,1
000599,20231111,1
000599,20231112,1
000600,20231015,1
000600,20231016,1
000600,20231021,1
000600,20231022,1
000600,20231023,1
000600,20231024,1
000600,20231025,1
000600,20231026,1
000600,20231027,1
000600,20231028,1
000600,20231029,1
000600,20231030,1
000600,20231031,1
000600,20231101,1
000600,20231102,1
000600,20231103,1
000601,20231016,1
000601,20231023,1
000601,20231024,1
000601,20231026,1
000601,20231027,1
000601,20231101,1
000601,20231102,1
000601,20231106,1
000601,20231107,1
000601,20231108,1
000601,20231109,1
000601,20231110,1
000601,20231111,1
000602,20231015,1
000602,20231021,1
000602,20231022,1
000602,20231025,1
000602,20231028,1
000602,20231029,1
000602,20231030,1
000602,20231031,1
000602,20231103,1
000602,20231104,1
000602,20231105,1
000602,20231112,1
000603,20231015,1
000603,20231028,1
000603,20231029,1
000603,20231101,1
000603,20231105,1
000603,20231111,1
000603,20231112,1
000604,20231021,1
000604,20231022,1
000604,20231104,1
000605,20231016,1
000605,20231023,1
000605,20231024,1
000605,20231025,1
000605,20231026,1
000605,20231027,1
000605,20231030,1
000605,20231031,1
000605,20231102,1
000605,20231106,1
000605,20231107,1
000605,20231108,1
000605,20231109,1
000606,20231016,1
000606,20231017,1
000606,20231018,1
000606,20231019,1
000606,20231020,1
000606,20231023,1
000606,20231024,1
000606,20231025,1
000606,20231026,1
000606,20231027,1
000606,20231030,1
000606,20231031,1
000606,20231102,1
000606,20231103,1
000607,20231014,1
000607,20231016,1
000607,20231017,1
000607,20231018,1
000607,20231019,1
000607,20231020,1
000607,20231021,1
000607,20231023,1
000607,20231024,1
000607,20231025,1
000607,20231026,1
000607,20231027,1
000607,20231028,1
000607,20231030,1
000607,20231031,1
000607,20231101,1
000607,20231102,1
000607,20231103,1
000607,20231104,1
000607,20231106,1
000607,20231107,1
000607,20231108,1
000607,20231109,1
000607,20231110,1
000607,20231111,1
000608,20231014,1
000608,20231021,1
000608,20231028,1
000609,20231104,1
000609,20231106,1
000609,20231107,1
000609,20231108,1
000609,20231109,1
000609,20231110,1
000609,20231111,1
000610,20231016,1
000610,20231017,1
000610,20231018,1
000610,20231019,1
000610,20231020,1
000610,20231023,1
000610,20231024,1
000610,20231025,1
000610,20231026,1
000610,20231027,1
000610,20231030,1
000610,20231031,1
000610,20231101,1
000610,20231102,1
000610,20231103,1
000611,20231016,1
000611,20231017,1
000611,20231018,1
000611,20231019,1
000611,20231023,1
000611,20231024,1
000611,20231025,1
000611,20231026,1
000611,20231030,1
000611,20231031,1
000611,20231102,1
000612,20231014,1
000612,20231015,1
000612,20231016,1
000612,20231017,1
000612,20231018,1
000612,20231019,1
000612,20231021,1
000612,20231023,1
000612,20231024,1
000612,20231025,1
000612,20231026,1
000612,20231028,1
000612,20231030,1
000612,20231031,1
000612,20231101,1
000612,20231102,1
000612,20231103,1
000612,20231104,1
000612,20231106,1
000612,20231107,1
000612,20231108,1
000612,20231109,1
000612,20231110,1
000612,20231111,1
000613,20231014,1
000613,20231016,1
000613,20231017,1
000613,20231018,1
000613,20231019,1
000613,20231020,1
000613,20231021,1
000613,20231023,1
000613,20231024,1
000613,20231025,1
000613,20231026,1
000613,20231027,1
000613,20231028,1
000613,20231030,1
000613,20231031,1
000613,20231101,1
000613,20231102,1
000613,20231103,1
000614,20231014,1
000614,20231021,1
000614,20231028,1
000614,20231101,1
000615,20231106,1
000615,20231107,1
000615,20231108,1
000615,20231109,1
000615,20231110,1
000615,20231112,1
000616,20231015,1
000616,20231016,1
000616,20231017,1
000616,20231018,1
000616,20231019,1
000616,20231020,1
000616,20231023,1
000616,20231024,1
000616,20231025,1
000616,20231026,1
000616,20231027,1
000616,20231030,1
000616,20231031,1
000616,20231102,1
000616,20231103,1
000617,20231014,1
000617,20231021,1
000617,20231028,1
000617,20231101,1
000617,20231104,1
000617,20231111,1
000618,20231104,1
000618,20231105,1
000618,20231110,1
000618,20231111,1
000618,20231112,1
000619,20231014,1
000619,20231015,1
000619,20231020,1
000619,20231021,1
000619,20231022,1
000619,20231027,1
000619,20231028,1
000619,20231029,1
000619,20231101,1
000619,20231103,1
